mep_id,mep_name,group,Timothy Kirkhope Am 55,Timothy Kirkhope Am 53PC = Bloc 1,Timothy Kirkhope Am 53PC Art 2,Timothy Kirkhope Am 53PC Art 3.3,Timothy Kirkhope Am 53PC Art 3.9,Timothy Kirkhope Am 59,Timothy Kirkhope Am 53PC Art 6 §1,Timothy Kirkhope Am 53PC Art 6 §9/1,Timothy Kirkhope Am 53PC Art 6 §9/2,Timothy Kirkhope Am 53PC Art 8 §1/1,Timothy Kirkhope Am 53PC Art 8 §1/2,Timothy Kirkhope Am 54,Timothy Kirkhope Am 53PC Art 9 §1,Timothy Kirkhope Am 53PC Art 12,Timothy Kirkhope Am 61,Timothy Kirkhope Am 53PC Art 19 §3,Timothy Kirkhope Am 53PC Recital 10,Timothy Kirkhope Am 53PC Recital 32,Timothy Kirkhope Proposition modifiée,Timothy Kirkhope Résolution législative,Constance Le Grip Am 3,Constance Le Grip Résolution législative,Indrek Tarand Am 16,Indrek Tarand § 26,Indrek Tarand Am 3,Indrek Tarand Am 1,Indrek Tarand Am 28,Indrek Tarand § 37,Indrek Tarand § 38,Indrek Tarand Am 2,Indrek Tarand Am 22,Indrek Tarand Am 4,Indrek Tarand Am 5,Indrek Tarand Am 24,Indrek Tarand Résolution,Am 9,Am 19,Am 20,§ 5,Am 21,Am 22=37,Am 23,Am 10,Am 24,Am 25,Am 26,Am 27,Am 28,Am 29,Am 30,Am 31,Am 15,Am 47,Am 17,Am 34,Résolution,§ 1,§ 2,§ 7/2,§ 26/2,Tamás Meszerics § 2,Tamás Meszerics § 3/1,Tamás Meszerics § 3/2,Tamás Meszerics § 4,Tamás Meszerics § 8,Tamás Meszerics § 34/1,Tamás Meszerics § 34/2,Tamás Meszerics § 49/1,Tamás Meszerics § 49/2,Tamás Meszerics § 71,Tamás Meszerics Considérant H,Tamás Meszerics Résolution,Nirj Deva § 32/1,Nirj Deva § 32/2,Nirj Deva Résolution
53b2dbc9b819f205b0000096,Kappel,ENF,For,Against,Abstain,Abstain,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,Against,Against,Against,Against,For,Abstain,For,Abstain,Abstain,For,Abstain,For,Abstain,For,Abstain,Abstain,Abstain,For,Against,For,Abstain,Against,Against,Abstain,Abstain,Against,For,Against,Abstain,Abstain,For,Against,For,Abstain,Abstain,For,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Abstain,Against,Abstain,Against,Against,Abstain,Against,For,Against,For
53b2dd2db819f205b00000ba,Mach,EFDD,For,Against,Abstain,Abstain,Against,Abstain,Against,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,For,Against,For,Against,For,For,For,For,For,For,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,For,Abstain,Abstain,Abstain,Against,Against,Abstain,For,Abstain,For,Abstain,Against,Against,Against,Against,,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against
51ec6501b819f25752000547,Reding,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,,Against,For,Abstain,Abstain,Abstain,For,For,For,For,Against,Against,Against,Abstain,Against,Against,Against,Against,Against,Abstain,Against,Abstain,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ac62db819f25efd000023,Balz,PPE,Against,For,For,For,For,Against,For,For,Against,For,For,Against,For,For,Against,For,For,For,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2dd16b819f205b00000b6,Lundgren,EFDD,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,For,Against,For,Abstain,For,For,For,For,For,For,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,For,For,For,Abstain,For,Abstain,Against,Abstain,Against,For,For,For,Against,Against,Against,Against,Abstain,For,Against,Against,Against,Abstain,Abstain,Against,Against,Against,Against,Abstain,Abstain,Against,Against,Against,Against
4f1ac8c4b819f25efd0000f0,Gualtieri,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,
4f1ac936b819f25efd00011b,Iotova,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,Abstain,Against,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,For,Against,Abstain,Abstain,Against,Against,For,Against,Abstain,For,For,For,Against,For,For,For,For,,,,,,,,,,,
54daaf6ed1d1c5205e000000,Kouloglou,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,Against,For,For,For,Abstain,Against,Against,For,For,Against,For,For,For,,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
4f1ac5d6b819f25efd000004,Albrecht,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,For,For,Against,Abstain,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,,For,For,For,For,For,For,For,For,For,For,For,
53b2d71db819f205b000000e,Arena,S&D,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Abstain,Abstain,Against,For,Against,Against,For,For,For,Against,For,For,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac8bfb819f25efd0000ee,Grossetête,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
51d21276b819f23b5b000008,Šuica,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,Against,Against,For,For,For,For,For,,,
4f1ac726b819f25efd00006d,Christensen,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Abstain,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,Abstain,For,For,For,For,For,For,For,Abstain,For,For,For,For,For,For
4f1ada51b819f207b3000064,Paşcu,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2dc5bb819f205b00000a8,Kyrkos,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,,,,,,,,,,,,,,,,,,,
4f1ad226b819f2759500000a,Lamassoure,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1ac7bbb819f25efd0000a6,Eickhout,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,,For,For,For,Abstain,For,For,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1ac789b819f25efd000092,Delli,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1ac79fb819f25efd00009a,Deva,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,,Against,Against,Against,Against,Against,Against,,For,Against,Against,For,For,For,For,,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
4f1ac6e9b819f25efd000054,Bütikofer,Verts/ALE,For,Against,Against,Against,Against,For,For,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1adb1fb819f207b30000aa,Schaldemose,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,Abstain,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
53b2e021b819f205b000012f,Starbatty,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Against,Against,For,Against,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,,,,
4f1ac4b7b819f2589600002d,Gáll-Pelcz,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1ac8a3b819f25efd0000e5,Gräßle,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2d891b819f205b0000041,Cristea,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,For,For,Against,Against,,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,,For,For,For,For,For,For
53ba823ab819f24b330001a6,Urtasun,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Abstain,For,Abstain,Abstain,Against,Against,For,Abstain,For,For,For,Abstain,For,Against,Against,For,Against,For,Abstain,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,,,
4f1ad271b819f27595000025,López Aguilar,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,,,,,,,,,,,,,,,
4f1adcbeb819f207b3000135,Zalba Bidegain,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,Against,,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1ad9f7b819f207b3000047,Nicholson,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,For,,,,,,,,,,,,,,,,,,,
53b2d8e0b819f205b000004a,De Masi,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,Against,Against,Against,For,For,For,Against,For,Against,For,For,Against,For,For,For,,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,,Abstain,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
4f1ac838b819f25efd0000d4,Geier,S&D,Against,Against,Against,Against,,Against,For,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d72eb819f205b0000013,Atkinson,ENF,For,Against,Abstain,Abstain,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,For,Against,For,For,For,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,For,Abstain,Abstain,Abstain,Against,Against,Abstain,For,Abstain,For,Abstain,Against,Against,Against,Against,Abstain,Against,Against,Against,Abstain,Abstain,Against,Against,Abstain,Against,Against,Abstain,,,,
4f1adaf3b819f207b300009c,Saïfi,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,Against,For
53b2ddddb819f205b00000d1,Mlinar,ALDE,For,Against,Against,Against,For,For,Against,For,For,Abstain,Against,For,Against,Against,For,For,Against,Against,Against,Against,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,,,,,,,,,,,,,,,
4f1ac641b819f25efd00002c,Belder,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,For,For,For,For,For,Against,Abstain,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Against,For,For,For,For,For,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
53b2ddb6b819f205b00000cd,Meszerics,Verts/ALE,,,,,,,,,,,,,,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,,,
53b2df3eb819f205b000010c,Rodrigues Liliana,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2dd97b819f205b00000c8,Mavrides,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,For,Against,For,Against,For,For,Abstain,For,For,For,Against,For,For,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
4f1ad945b819f207b3000009,McAvan,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,,For,Against,,For,Against,Against,Against,Against,For,Against,For,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2de9cb819f205b00000f4,Petersen,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,Against,Against,Against,Abstain,,,,,,,,,,,
